own_id,inf_id,star_rating,sentiment_rating
2520,2100,2,0.250134535
2520,647,2,0.278726681
2520,2874,2,0.272279065
2527,1981,2,0.311186939
2593,1610,2,0.242292296
2614,1494,2,0.34121418
2614,1668,2,0.260128197
2614,258,2,0.368960276
2614,1450,2,0.245086619
2615,1632,2,0.313210172
2625,793,2,0.351417149
2625,552,2,0.375678052
2670,276,2,0.333281288
2675,4469,2,0.230179216
2675,4809,2,0.287953988
2675,5282,2,0.244854786
2675,1559,2,0.281552492
2683,4473,2,0.310203658
2693,2128,2,0.258093724
2698,1741,2,0.207669836
2717,1165,2,0.333927489
2717,552,2,0.210097447
2731,879,2,0.315852135
2798,1551,2,0.273434383
2816,1277,2,0.252995243
2834,4348,2,0.274704386
2834,3195,2,0.245858584
2834,4894,2,0.283421729
2834,90,2,0.300374856
2834,1835,2,0.279693363
2834,2399,2,0.318592129
2887,2152,2,0.349796934
2934,6544,2,0.2384131
2938,1450,2,0.291319385
2957,3363,2,0.261000835
3032,1054,2,0.317650375
3040,1763,2,0.288730483
3040,2925,2,0.387731903
3040,777,2,0.398334289
3040,1409,2,0.279416133
3040,4424,2,0.388365853
3046,2554,2,0.259823051
3046,2299,2,0.300770161
3046,1740,2,0.379035602
3058,67,2,0.292566561
3082,6830,2,0.2337906
3082,1632,2,0.345113355
3082,504,2,0.218289274
3082,1706,2,0.229450436
3085,29,2,0.200569461
3085,2377,2,0.301656017
3101,3546,2,0.231526562
3107,2482,2,0.259296401
3107,111,2,0.35855737
3107,877,2,0.256914809
3116,4407,2,0.211201267
3128,424,2,0.213920419
3135,1881,2,0.23280091
3135,2013,2,0.288086879
3146,3854,2,0.377907571
3210,31,2,0.365240731
3210,3645,2,0.201320158
3229,1763,2,0.281513854
3229,261,2,0.37741691
3298,5785,2,0.230462967
3340,2822,2,0.371677262
3363,4225,2,0.343513801
3376,1892,2,0.240361624
3392,3690,2,0.23144028
3392,2380,2,0.373111579
3419,111,2,0.261216559
3421,676,2,0.214218041
3432,2938,2,0.228970008
3433,1882,2,0.230448591
3455,664,2,0.203576172
3485,3740,2,0.233743561
3520,629,2,0.263331406
3520,633,2,0.251358137
3529,36,2,0.256854407
3529,47,2,0.363325677
3529,1882,2,0.34443511
3529,682,2,0.36598858
3529,68,2,0.219955522
3535,3023,2,0.285928738
3558,2547,2,0.233986158
3560,2532,2,0.25950692
3568,679,2,0.397352066
3577,1037,2,0.273725337
3577,2494,2,0.28496858
3577,1277,2,0.354083891
3577,2226,2,0.312705529
3601,3884,2,0.389201493
3602,68,2,0.280884306
3641,1047,2,0.228502147
3660,709,2,0.290380338
3669,141,2,0.245844448
3673,2190,2,0.376068552
3699,1760,2,0.352528134
3699,9,2,0.270886256
3706,68,2,0.359581481
3731,690,2,0.231120751
3731,543,2,0.379179877
3731,9,2,0.250910576
3731,777,2,0.29162024
3731,152,2,0.204025431
3731,172,2,0.229248204
3731,1963,2,0.277224037
3731,504,2,0.305893329
3736,311,2,0.200558057
3770,2650,2,0.386820788
3775,1090,2,0.225042381
3775,517,2,0.304824036
3837,568,2,0.385552123
3837,1498,2,0.230759311
3837,3911,2,0.302967888
3886,2898,2,0.399401131
3904,1882,2,0.303873602
3904,517,2,0.20957149
3907,694,2,0.258562057
3907,3265,2,0.374280774
3911,1277,2,0.251595076
3927,4348,2,0.223815445
3927,3232,2,0.358375724
3945,3426,2,0.342176111
3973,1216,2,0.221868267
4014,1088,2,0.295602837
4015,5176,2,0.290006834
4043,68,2,0.200526734
4043,1222,2,0.288265415
4056,694,2,0.257603291
4063,6193,2,0.314010277
4077,4805,2,0.241501806
4167,1216,2,0.250751569
4172,3912,2,0.36439692
4186,32,2,0.224084085
4186,146,2,0.333940063
4186,1310,2,0.290817811
4224,286,2,0.309284665
4224,1701,2,0.255109056
4245,928,2,0.29469078
4247,1207,2,0.233881972
4272,2085,2,0.325078698
4308,5097,2,0.258321036
4333,9,2,0.275594812
4378,630,2,0.281820344
4380,1532,2,0.389467177
4382,2083,2,0.391092027
4382,1135,2,0.395613758
4396,563,2,0.298670388
4419,672,2,0.340338672
4425,3232,2,0.374447136
4502,628,2,0.279032142
4527,1741,2,0.20281413
4528,1849,2,0.208610596
4556,1461,2,0.334736027
4556,4596,2,0.369866179
4556,3232,2,0.284203908
4556,2107,2,0.302659357
4631,4445,2,0.318916523
4679,1165,2,0.300254495
4691,68,2,0.283166469
4774,3376,2,0.286482301
4780,1435,2,0.24536029
4819,921,2,0.220102845
4819,1610,2,0.225759588
4819,1932,2,0.235121698
4819,1849,2,0.254509112
4819,969,2,0.239351597
4835,3012,2,0.23674381
4844,1113,2,0.370967277
4894,226,2,0.331297369
4948,981,2,0.310163062
15,115,2,0.343008697
15,418,2,0.465552974
28,521,2,0.436805855
28,1370,2,0.335200696
28,524,2,0.425327121
30,1099,2,0.369527856
30,1677,2,0.463911668
31,1740,2,0.311493526
40,447,2,0.451382872
40,779,2,0.314046858
44,1981,2,0.335309068
50,2021,2,0.409401596
79,613,2,0.33276554
79,2212,2,0.478931532
79,2228,2,0.325441154
81,1849,2,0.330417171
84,27,2,0.380714859
84,632,2,0.316558598
84,2299,2,0.389464652
85,17,2,0.495551934
85,1576,2,0.337648786
88,1088,2,0.469974004
97,2489,2,0.370759301
97,2494,2,0.313452684
97,2037,2,0.428927921
97,658,2,0.392064815
97,2577,2,0.347566628
97,111,2,0.482704477
97,2083,2,0.354513778
97,2832,2,0.48174477
97,2878,2,0.338205167
101,2933,2,0.453195605
125,517,2,0.353753208
138,47,2,0.388438232
170,690,2,0.317985569
172,2100,2,0.482471417
244,1551,2,0.310764963
257,1844,2,0.486668945
274,1763,2,0.462808217
274,1787,2,0.474710606
274,218,2,0.334255389
274,227,2,0.411215532
274,1846,2,0.415292052
274,1890,2,0.320094051
277,261,2,0.495058602
287,1054,2,0.479185856
288,1981,2,0.499124392
289,1881,2,0.427400996
289,1787,2,0.446504086
289,1088,2,0.321650658
289,1589,2,0.408425276
289,2152,2,0.307808244
289,1649,2,0.372206989
289,232,2,0.497602869
290,1881,2,0.361776413
305,34,2,0.385954398
305,1509,2,0.4849108
305,560,2,0.306037607
305,1220,2,0.368800982
305,1222,2,0.303732142
305,517,2,0.433412634
305,424,2,0.334314246
306,564,2,0.474221707
307,951,2,0.441174408
329,1882,2,0.385289772
329,3645,2,0.444283312
332,1277,2,0.396806056
352,2288,2,0.379830564
354,664,2,0.482598106
354,1568,2,0.387477123
354,400,2,0.377717635
354,877,2,0.43061511
354,2751,2,0.337995585
354,3793,2,0.427970443
354,3136,2,0.399432629
354,3798,2,0.443688775
354,232,2,0.30598213
354,3802,2,0.481584232
354,1532,2,0.423032632
354,3123,2,0.309266982
354,311,2,0.469201208
354,1623,2,0.34880649
354,2398,2,0.326677875
354,3499,2,0.481800395
354,3509,2,0.477930582
355,32,2,0.339772418
355,1628,2,0.4466549
355,1164,2,0.44953591
357,1277,2,0.367160628
361,1551,2,0.475130534
369,4172,2,0.306226144
375,47,2,0.38738822
375,2079,2,0.43748097
375,789,2,0.43082811
375,129,2,0.340535434
375,827,2,0.352112183
375,2168,2,0.319118822
375,1435,2,0.369653316
399,3645,2,0.431402877
406,598,2,0.344973346
408,1277,2,0.484818585
410,311,2,0.387664197
416,4400,2,0.478288662
418,779,2,0.466011755
418,2684,2,0.41984246
418,2711,2,0.321481634
418,3798,2,0.416745477
418,1610,2,0.300924345
423,632,2,0.314329752
439,694,2,0.450383902
439,705,2,0.365248746
439,517,2,0.387169444
439,2167,2,0.434464342
439,877,2,0.346714702
439,2168,2,0.460326741
439,1668,2,0.321916815
439,2445,2,0.484303066
448,447,2,0.396550722
448,2142,2,0.383145068
455,2100,2,0.354657895
455,629,2,0.384875484
455,1878,2,0.34967224
469,1881,2,0.321998609
469,1882,2,0.451159624
470,1879,2,0.36227711
479,4696,2,0.424192612
479,1325,2,0.387556178
479,709,2,0.411289154
479,88,2,0.334362529
479,152,2,0.40856983
479,1649,2,0.361662139
482,682,2,0.411041345
484,36,2,0.495841721
484,630,2,0.395103156
484,4172,2,0.39860862
488,694,2,0.304269912
488,2168,2,0.430064903
490,36,2,0.429313935
490,2615,2,0.403869157
490,2152,2,0.314562534
497,90,2,0.333696389
498,1756,2,0.321645641
506,2148,2,0.36858526
506,823,2,0.377614353
519,1031,2,0.385387124
519,1798,2,0.363554153
523,573,2,0.328447462
523,1579,2,0.303199496
523,819,2,0.316374572
523,141,2,0.488040791
523,2458,2,0.387679179
523,1677,2,0.40377702
523,2118,2,0.431956415
526,129,2,0.332987336
526,4852,2,0.439138781
526,2745,2,0.481451341
532,19,2,0.3447133
532,1882,2,0.443645183
544,2192,2,0.319089742
548,1763,2,0.365119185
560,111,2,0.391838666
572,628,2,0.443349106
602,1450,2,0.415954713
606,1610,2,0.340997411
609,34,2,0.433417306
613,4704,2,0.430673626
613,907,2,0.38150017
636,2003,2,0.431276243
641,5114,2,0.438151539
645,658,2,0.319954913
645,9,2,0.365277317
645,1316,2,0.315237517
659,1798,2,0.352564005
680,1435,2,0.448478754
693,2013,2,0.359705931
715,9,2,0.343520118
720,2302,2,0.445795124
720,819,2,0.311067536
726,598,2,0.449250345
735,3856,2,0.466015792
747,4424,2,0.424348181
747,552,2,0.477988342
764,1040,2,0.423952907
769,2925,2,0.37762558
769,2142,2,0.369382036
778,1040,2,0.471922053
778,5316,2,0.324607804
778,1798,2,0.38709061
778,2736,2,0.46067298
778,5264,2,0.34616102
778,5398,2,0.413794845
791,835,2,0.315488738
793,573,2,0.487677541
793,618,2,0.307366812
793,2142,2,0.405696755
814,4407,2,0.461481281
816,1632,2,0.466837888
816,2079,2,0.326217337
831,2288,2,0.452154943
831,34,2,0.42694077
831,47,2,0.454799539
831,61,2,0.496982547
831,4026,2,0.307122543
831,67,2,0.494278147
831,115,2,0.346757803
831,827,2,0.430459138
831,921,2,0.462122352
832,1878,2,0.326979568
852,664,2,0.439650629
912,1869,2,0.363834335
912,286,2,0.301531424
912,2118,2,0.411499564
912,1706,2,0.40684709
912,1453,2,0.443040238
912,5097,2,0.316346919
912,4848,2,0.311818126
912,1310,2,0.414355045
914,2128,2,0.457710902
963,253,2,0.459916276
966,3813,2,0.477156359
970,1009,2,0.417734851
991,3740,2,0.327911009
991,5604,2,0.39060066
991,4487,2,0.314641032
991,4282,2,0.482473998
991,1559,2,0.34794798
991,5617,2,0.417081218
991,5022,2,0.456414752
1003,3636,2,0.454054702
1014,1185,2,0.364029118
1017,1164,2,0.462899229
1017,517,2,0.403638104
1017,2082,2,0.47230177
1017,2152,2,0.328760707
1017,2792,2,0.44082798
1017,2845,2,0.480821949
1047,618,2,0.348735236
1047,1741,2,0.32165297
1063,676,2,0.308035726
1091,504,2,0.442532706
1091,1861,2,0.43775504
1111,3042,2,0.359980817
1112,1551,2,0.458291319
1116,1494,2,0.373090085
1116,4355,2,0.411276448
1116,658,2,0.466078257
1119,5747,2,0.495114129
1119,5761,2,0.313266198
1127,1740,2,0.346767146
1152,517,2,0.343324378
1204,1450,2,0.382638275
1211,1185,2,0.405366811
1213,2033,2,0.337410486
1215,1450,2,0.475665755
1223,951,2,0.444133505
1234,722,2,0.352541762
1247,596,2,0.320466306
1247,2102,2,0.492371964
1247,227,2,0.413429516
1254,827,2,0.376559944
1254,3814,2,0.497633181
1259,613,2,0.328799259
1280,1882,2,0.474770863
1280,2832,2,0.498904417
1280,2847,2,0.372163738
1280,1869,2,0.495732643
1287,4238,2,0.450443083
1287,3023,2,0.328268331
1287,5996,2,0.348493868
1287,1277,2,0.39362678
1289,2389,2,0.361302622
1294,29,2,0.403822102
1310,3099,2,0.41266871
1310,231,2,0.49853646
1310,6061,2,0.331577527
1310,6071,2,0.373232495
1315,1618,2,0.489545263
1332,1632,2,0.448343181
1332,777,2,0.483904291
1332,779,2,0.391661352
1332,2684,2,0.395723123
1332,2458,2,0.419788846
1384,36,2,0.403119492
1392,1494,2,0.40679782
1420,424,2,0.484785031
1431,1347,2,0.351651328
1432,1277,2,0.322379977
1433,2396,2,0.461637305
1469,19,2,0.381397435
1488,1216,2,0.419267235
1503,598,2,0.302694608
1503,1164,2,0.335689333
1507,2911,2,0.474074812
1509,633,2,0.415048251
1509,2084,2,0.413364174
1510,596,2,0.493138718
1510,690,2,0.379416407
1512,1509,2,0.365005768
1516,596,2,0.335954366
1521,152,2,0.458672761
1528,27,2,0.350205814
1538,3768,2,0.468362246
1538,3099,2,0.353196202
1538,521,2,0.480029053
1538,2993,2,0.303112952
1545,2754,2,0.463319183
1545,1677,2,0.39913593
1545,6280,2,0.498016571
1545,1450,2,0.328428616
1545,2128,2,0.308818863
1556,19,2,0.387638781
1556,27,2,0.407702915
1556,3363,2,0.433993652
1556,2079,2,0.394549873
1556,2083,2,0.450793908
1556,827,2,0.463597204
1567,1559,2,0.414729185
1568,1882,2,0.305606294
1571,951,2,0.449538049
1582,61,2,0.300895737
1584,517,2,0.399690627
1612,4668,2,0.306548043
1612,6330,2,0.460388354
1639,1037,2,0.460485691
1639,1881,2,0.382693269
1672,2458,2,0.421508911
1672,3339,2,0.459336942
1672,1135,2,0.483738972
1678,447,2,0.312069759
1693,3472,2,0.301776936
1697,1494,2,0.375186165
1714,19,2,0.380508895
