own_id,inf_id,star_rating,sentiment_rating
OWN672,INF320,1,0.616400195
OWN1371,INF706,3,0.801517826
OWN1471,INF837,1,0.996407169
OWN338,INF1511,1,0.321295163
OWN675,INF1110,4,0.870746749
OWN1624,INF1085,1,0.026418417
OWN672,INF315,2,0.262658501
OWN31,INF115,4,0.035720205
OWN245,INF41,5,0.079246169
OWN1757,INF1102,3,0.021298518
OWN822,INF152,4,0.397817887
OWN943,INF510,1,0.091922376
OWN1340,INF571,5,0.388663561
OWN769,INF617,3,0.875941113
OWN1570,INF755,1,0.75855895
OWN875,INF1714,3,0.933952306
OWN583,INF1680,3,0.344528029
OWN243,INF481,3,0.704271266
OWN233,INF96,5,0.468051965
OWN352,INF508,5,0.631606665
OWN866,INF614,2,0.876956864
OWN204,INF1462,3,0.553819084
OWN709,INF1488,1,0.322248507
OWN674,INF1684,2,0.81638838
OWN613,INF1364,5,0.822415456
OWN1134,INF259,3,0.583028893
OWN617,INF750,1,0.506042464
OWN909,INF909,4,0.938184928
OWN132,INF1513,2,0.158444867
OWN290,INF272,2,0.297948726
OWN1055,INF1150,3,0.558546977
OWN398,INF467,5,0.415936836
OWN1092,INF1070,5,0.72311648
OWN831,INF928,3,0.586123981
OWN721,INF325,3,0.887078576
OWN510,INF1382,2,0.092483699
OWN890,INF517,2,0.566948903
OWN270,INF1009,3,0.263057609
OWN881,INF1161,5,0.271040644
OWN37,INF321,2,0.771938215
OWN107,INF362,2,0.242249848
OWN41,INF1249,4,0.855388469
OWN61,INF790,2,0.219750958
OWN1748,INF1546,1,0.517353244
OWN1688,INF80,4,0.27332114
OWN961,INF539,1,0.384978514
OWN1589,INF960,1,0.752358736
OWN1784,INF1225,5,0.817110784
OWN1514,INF945,3,0.770692509
OWN1510,INF1658,1,0.9893886
OWN1565,INF559,5,0.153348546
OWN1609,INF1687,1,0.69037604
OWN1378,INF270,5,0.653525793
OWN1654,INF1460,1,0.31676176
OWN538,INF1432,2,0.523729909
OWN709,INF1178,3,0.295123409
OWN622,INF906,3,0.226558242
OWN875,INF1593,3,0.766921417
OWN767,INF504,5,0.495863371
OWN1689,INF1506,4,0.626655807
OWN1645,INF820,2,0.921429569
OWN840,INF863,2,0.815532253
OWN762,INF21,2,0.308974423
OWN1347,INF1698,2,0.450202302
OWN1528,INF776,3,0.856964327
OWN232,INF594,3,0.854458825
OWN833,INF1626,3,0.55275953
OWN542,INF1470,5,0.698093432
OWN431,INF1163,5,0.498958067
OWN102,INF981,3,0.20899754
OWN5,INF887,4,0.27808886
OWN502,INF35,4,0.180177606
OWN859,INF972,4,0.107241525
OWN960,INF956,2,0.251445955
OWN1711,INF46,4,0.846662601
OWN76,INF1093,2,0.60555579
OWN868,INF1491,1,0.846274044
OWN207,INF258,5,0.820512598
OWN791,INF1192,4,0.84557927
OWN685,INF255,2,0.594376171
OWN366,INF1111,1,0.405244549
OWN892,INF1177,5,0.477359449
OWN5,INF1559,1,0.628125553
OWN1027,INF1406,3,0.57034405
OWN1598,INF1253,4,0.724633738
OWN377,INF939,4,0.481608477
OWN1282,INF1066,1,0.558699169
OWN763,INF526,5,0.16776682
OWN168,INF1352,4,0.958418775
OWN1684,INF378,2,0.754432531
OWN741,INF1385,5,0.837627793
OWN631,INF1449,4,0.061367444
OWN1162,INF824,5,0.114578006
OWN1420,INF1589,5,0.510890189
OWN592,INF1032,2,0.860748425
OWN454,INF411,5,0.932764265
OWN146,INF1034,5,0.911279463
OWN375,INF257,4,0.689952672
OWN1447,INF625,1,0.428963207
OWN662,INF545,3,0.624428915
OWN1147,INF53,5,0.262113951
OWN1306,INF753,2,0.788210781
OWN677,INF1283,2,0.764589614
OWN188,INF726,4,0.400098027
OWN1601,INF1041,2,0.460959902
OWN566,INF552,5,0.212038268
OWN796,INF584,4,0.214173723
OWN439,INF652,3,0.630028833
OWN449,INF351,1,0.575543517
OWN886,INF803,2,0.803027281
OWN1756,INF1536,4,0.721537844
OWN1614,INF1248,4,0.15015244
OWN1720,INF667,5,0.77848468
OWN199,INF571,5,0.762800693
OWN300,INF779,3,0.640184446
OWN1780,INF1742,4,0.006092903
OWN311,INF1311,5,0.345595398
OWN274,INF1433,2,0.805845135
OWN1164,INF622,1,0.220780299
OWN127,INF187,2,0.28618416
OWN764,INF1706,3,0.833424198
OWN1195,INF61,2,0.002797614
OWN227,INF19,1,0.157296676
OWN1400,INF1529,4,0.272030827
OWN811,INF1209,2,0.511516427
OWN917,INF1414,3,0.441657356
OWN630,INF819,2,0.904481881
OWN680,INF1585,5,0.190823399
OWN1073,INF660,1,0.46958694
OWN640,INF335,1,0.530684398
OWN342,INF411,5,0.089695328
OWN424,INF565,5,0.440531668
OWN414,INF466,2,0.945778572
OWN125,INF776,5,0.494284402
OWN553,INF836,5,0.23373308
OWN765,INF1445,3,0.277265081
OWN761,INF627,4,0.329405421
OWN715,INF1625,5,0.371969229
OWN375,INF218,4,0.168126372
OWN238,INF1607,4,0.603502258
OWN1664,INF378,5,0.980058012
OWN1159,INF1393,5,0.620521238
OWN1471,INF1288,1,0.990496537
OWN1393,INF829,2,0.676556083
OWN1538,INF1349,5,0.474672296
OWN1519,INF246,2,0.24077858
OWN960,INF1422,3,0.134901252
OWN911,INF1605,2,0.268555051
OWN1470,INF664,2,0.145142425
OWN1461,INF846,5,0.202997833
OWN1174,INF295,4,0.150708183
OWN1620,INF1502,1,0.052385149
OWN378,INF1674,3,0.801282902
OWN562,INF378,2,0.828539247
OWN837,INF892,1,0.081384167
OWN972,INF154,2,0.762451382
OWN430,INF1609,2,0.347422696
OWN935,INF1735,4,0.7006592
OWN1379,INF343,5,0.913689508
OWN690,INF1024,3,0.984781169
OWN1477,INF690,2,0.59564031
OWN1602,INF137,2,0.623483069
OWN930,INF853,1,0.428118259
OWN1347,INF346,1,0.26790667
OWN1573,INF887,3,0.954625395
OWN931,INF1725,5,0.125771381
OWN752,INF1377,3,0.923027209
OWN95,INF1070,3,0.614126767
OWN1209,INF419,5,0.830379146
OWN131,INF1673,4,0.01488063
OWN1229,INF1305,2,0.707747671
OWN575,INF1697,5,0.31016362
OWN1619,INF706,2,0.513442146
OWN884,INF1758,5,0.526359536
OWN1669,INF345,5,0.964076155
OWN52,INF221,4,0.486892767
OWN1349,INF821,4,0.047064776
OWN1088,INF515,3,0.685910353
OWN188,INF215,4,0.56089073
OWN1152,INF1386,4,0.759739734
OWN1562,INF121,4,0.071712404
OWN13,INF378,3,0.602984367
OWN1201,INF1743,1,0.673242349
OWN1508,INF212,4,0.794500297
OWN557,INF1625,2,0.923523461
OWN1132,INF1193,3,0.549068894
OWN1395,INF872,1,0.605121475
OWN670,INF793,3,0.667755474
OWN1169,INF1615,4,0.327815465
OWN1174,INF1755,2,0.838763261
OWN1783,INF1132,4,0.044201822
OWN114,INF1368,2,0.446716514
OWN599,INF862,5,0.87346051
OWN908,INF909,2,0.728029429
OWN485,INF1162,2,0.087215138
OWN1034,INF439,3,0.500249117
OWN1510,INF505,2,0.079928394
OWN67,INF889,2,0.771542254
OWN416,INF846,5,0.766211791
OWN298,INF993,5,0.67099021
OWN1483,INF120,2,0.276021934
OWN266,INF1757,2,0.339853941
OWN949,INF881,3,0.478814078
OWN1380,INF901,4,0.587884749
OWN697,INF1501,5,0.697805795
OWN802,INF1329,1,0.287125127
OWN1711,INF1037,2,0.67967043
OWN939,INF1777,5,0.079133782
OWN1374,INF133,1,0.182956458
OWN1530,INF1300,1,0.081465715
OWN456,INF949,1,0.425670326
OWN1684,INF886,1,0.857459634
OWN704,INF1430,5,0.589737935
OWN712,INF1130,2,0.062465882
OWN182,INF1076,5,0.884081363
OWN1381,INF112,1,0.392757442
OWN1464,INF1207,1,0.60103372
OWN1556,INF1405,3,0.874288362
OWN834,INF1077,1,0.710621187
OWN1510,INF172,3,0.161616984
OWN581,INF1246,4,0.887343112
OWN640,INF1491,1,0.537730849
OWN1292,INF170,4,0.283579241
OWN1681,INF1687,5,0.268862258
OWN275,INF145,5,0.697375102
OWN369,INF381,3,0.070957518
OWN321,INF1109,2,0.140453795
OWN288,INF1282,1,0.773170732
OWN192,INF1584,1,0.820851097
OWN610,INF1554,2,0.046136696
OWN669,INF842,5,0.605172533
OWN137,INF1088,1,0.916998087
OWN1789,INF879,2,0.525353425
OWN848,INF250,2,0.978011737
OWN645,INF949,3,0.516815258
OWN576,INF597,5,0.860448214
OWN1459,INF1068,3,0.507533189
OWN388,INF668,3,0.980470537
OWN864,INF1452,3,0.17485997
OWN534,INF580,4,0.449392676
OWN1271,INF890,1,0.118717851
OWN1246,INF473,2,0.698468427
OWN993,INF1585,4,0.101324337
OWN100,INF1279,4,0.010057275
OWN1657,INF907,5,0.12593569
OWN1562,INF1172,4,0.125198426
OWN293,INF212,1,0.986776593
OWN760,INF294,2,0.15545827
OWN935,INF200,1,0.051599901
OWN738,INF104,4,0.548191418
OWN1544,INF1256,2,0.235041169
OWN12,INF192,4,0.113483884
OWN693,INF62,3,0.698572907
OWN1085,INF1626,4,0.533068502
OWN574,INF1365,1,0.850526089
OWN1247,INF51,4,0.142081826
OWN523,INF1282,1,0.812057207
OWN948,INF302,2,0.549956228
OWN290,INF904,3,0.022450954
OWN1709,INF10,4,0.183926578
OWN1692,INF1527,2,0.955735644
OWN690,INF1326,5,0.575114954
OWN74,INF281,4,0.651855099
OWN397,INF1510,3,0.031105254
OWN1507,INF987,3,0.586811153
OWN1251,INF1385,4,0.759119364
OWN1352,INF1299,5,0.240118252
OWN851,INF1379,1,0.919774022
OWN817,INF566,5,0.003071867
OWN1512,INF1555,5,0.042969227
OWN1041,INF1753,1,0.011826391
OWN206,INF1583,1,0.655401812
OWN1328,INF1060,1,0.304834559
OWN380,INF1618,3,0.424797887
OWN1463,INF1524,4,0.8801679
OWN190,INF352,1,0.081131779
OWN318,INF1441,3,0.765595578
OWN256,INF218,2,0.432384443
OWN831,INF760,5,0.879646519
OWN909,INF743,3,0.944954911
OWN1166,INF1614,4,0.037445605
OWN1222,INF1747,1,0.240465371
OWN623,INF7,3,0.98874863
OWN572,INF605,3,0.995804764
OWN416,INF322,1,0.430780047
OWN155,INF241,3,0.786879607
OWN889,INF586,4,0.844304766
OWN1580,INF145,3,0.444345666
OWN965,INF1461,4,0.102564671
OWN1779,INF79,3,0.187870835
OWN904,INF1515,5,0.709636175
OWN1583,INF259,4,0.761141414
OWN1323,INF1515,1,0.363391847
OWN191,INF619,5,0.730409599
OWN1280,INF255,5,0.200179192
OWN749,INF1348,1,0.153055296
OWN709,INF995,1,0.470789567
OWN530,INF948,2,0.728186462
OWN878,INF1739,3,0.693131564
OWN763,INF1329,5,0.958146014
OWN576,INF218,2,0.214721913
OWN22,INF354,1,0.567967356
OWN1011,INF189,4,0.051766348
OWN506,INF1352,2,0.629988936
OWN514,INF199,1,0.320946322
OWN61,INF733,2,0.344290632
OWN726,INF362,4,0.28041107
OWN462,INF741,2,0.944265268
OWN1753,INF1641,5,0.198869633
OWN1099,INF1168,2,0.583024407
OWN1509,INF143,4,0.992690584
OWN129,INF1219,5,0.553626554
OWN1501,INF898,5,0.842770942
OWN484,INF284,5,0.688092567
OWN1291,INF807,3,0.12348429
OWN1409,INF1082,1,0.041255435
OWN928,INF1618,2,0.758736684
OWN1103,INF739,1,0.910715929
OWN322,INF1607,1,0.144149716
OWN1493,INF404,4,0.179207883
OWN893,INF1339,3,0.634379057
OWN1434,INF1631,2,0.836804599
OWN515,INF70,3,0.150916058
OWN125,INF907,5,0.184536384
OWN104,INF1258,3,0.094386321
OWN720,INF839,4,0.615676905
OWN203,INF382,4,0.58795262
OWN646,INF1316,4,0.384357084
OWN351,INF311,1,0.292179179
OWN1479,INF1087,1,0.412068491
OWN68,INF1183,2,0.039469051
OWN616,INF98,2,0.850438591
OWN510,INF1345,5,0.276424844
OWN1056,INF1535,3,0.853435262
OWN35,INF305,5,0.479305585
OWN1282,INF724,2,0.244553657
OWN367,INF1545,3,0.040886272
OWN312,INF258,3,0.565842012
OWN1413,INF677,1,0.601822915
OWN1035,INF691,3,0.327749499
OWN836,INF1566,1,0.91706118
OWN866,INF1348,1,0.244268344
OWN816,INF714,2,0.374503431
OWN263,INF593,1,0.329855914
OWN630,INF680,3,0.501291518
OWN597,INF1368,3,0.086952017
OWN1452,INF582,2,0.750526316
OWN672,INF150,4,0.649965454
OWN769,INF1345,1,0.621500995
OWN1454,INF505,4,0.838429198
OWN1222,INF253,1,0.558681531
OWN1557,INF1523,4,0.164282846
OWN1583,INF195,1,0.943444687
OWN1419,INF341,2,0.132220284
OWN124,INF30,2,0.948338138
OWN1428,INF1400,5,0.754655519
OWN1749,INF1363,4,0.692331385
OWN653,INF1216,5,0.30164854
OWN744,INF974,1,0.408785294
OWN676,INF1517,5,0.539261338
OWN1106,INF1414,3,0.622905492
OWN809,INF492,3,0.336068365
OWN546,INF778,2,0.305114233
OWN1626,INF1657,1,0.686343145
OWN839,INF1673,2,0.809552792
OWN762,INF1189,3,0.199818952
OWN144,INF686,1,0.076913049
OWN443,INF1787,2,0.622544196
OWN354,INF208,3,0.047719812
OWN185,INF258,4,0.302507642
OWN624,INF513,4,0.731395548
OWN219,INF1395,3,0.909312434
OWN971,INF1733,4,0.658913935
OWN201,INF318,3,0.511767437
OWN205,INF1402,4,0.02918881
OWN1087,INF199,3,0.054005843
OWN1032,INF875,3,0.273777556
OWN418,INF204,1,0.733420907
OWN627,INF215,2,0.808854463
OWN1201,INF1751,3,0.046744755
OWN331,INF982,4,0.731206305
OWN33,INF1522,3,0.749022693
OWN163,INF1238,2,0.225320968
OWN1306,INF66,4,0.469721653
OWN96,INF472,2,0.576207841
OWN1169,INF1550,1,0.697041766
OWN1464,INF320,5,0.287755125
OWN1313,INF352,3,0.612592335
OWN1150,INF777,4,0.765174306
OWN1383,INF1468,5,0.311483067
OWN1278,INF285,3,0.974003363
OWN763,INF1442,1,0.145737187
OWN865,INF187,2,0.094468171
OWN1268,INF1141,5,0.790537986
OWN1125,INF304,3,0.371584154
OWN150,INF1363,4,0.552594712
OWN1571,INF55,1,0.556697505
OWN718,INF1445,1,0.957891772
OWN1707,INF1267,2,0.749314902
OWN350,INF1720,4,0.70293368
OWN857,INF496,1,0.298783733
OWN147,INF805,4,0.200605007
OWN773,INF649,5,0.199008206
OWN515,INF443,1,0.660844761
OWN1001,INF781,3,0.10690096
OWN1127,INF975,5,0.520025543
OWN1565,INF553,2,0.503273806
OWN548,INF485,3,0.064395889
OWN1319,INF1777,2,0.375592919
OWN772,INF1071,2,0.915976183
OWN164,INF1182,3,0.183314171
OWN1398,INF734,1,0.18831011
OWN1428,INF290,3,0.331850076
OWN858,INF1722,2,0.239502757
OWN1655,INF1412,3,0.259703106
OWN470,INF463,2,0.106688713
