id,insta_follower,tiktok,youtube,price_normalized,categories
INF104,931494,708666,5336,0.720636088,Sport
INF105,614781,643164,629960,0.657446537,Tech;Music
INF106,113024,843142,67206,0.641043847,General
INF107,167196,410006,857411,0.03599674,Fashion
INF108,272216,680429,420913,0.377899077,Game;Fashion
INF109,727119,415766,795729,0.256692369,Sport;Tech
INF110,847651,104328,192334,0.105678951,Tech;Pop Culture;Sport;Game
INF111,679494,645057,364163,0.868047286,Tech;Fashion;Game;General;Sport
INF112,555779,963807,775509,0.28611342,Sport;Tech
INF113,616699,196071,187187,0.964210809,Pop Culture;Tech;Fashion;Sport;Game;General
INF114,819865,885054,746147,0.718519776,Sport;Music;Fashion;General;Game
INF115,679691,485483,770937,0.254281498,Game
INF116,961880,389431,331141,0.673136772,Music;Tech
INF117,328370,422389,60947,0.669310133,General;Fashion;Music;Tech
INF118,335926,691772,849860,0.05999052,Music;Tech;Sport;Pop Culture;General;Game;Fashion
INF119,421742,781432,780807,0.504913156,Tech;Music;Fashion
INF120,358626,355547,552769,0.59336553,Game;Music;Sport;Fashion;Pop Culture;Tech;General
INF121,956307,280546,502198,0.19593247,Sport;Music;Tech;Fashion;Pop Culture;Game
INF122,396315,65484,873387,0.453249157,Sport;Pop Culture
INF123,299385,351591,476585,0.368347886,Fashion
INF124,216102,588356,893675,0.419577514,Game;Fashion;Sport;Pop Culture;Tech;Music
INF125,675773,839352,524206,0.251153386,Sport;Game;General;Tech
INF126,563046,844969,359691,0.402777511,Fashion;General;Game;Sport
INF127,606887,99619,692556,0.061245178,Game;Music
INF128,141274,188160,447748,0.645635507,General;Pop Culture;Music;Sport;Tech
INF129,652772,413362,291136,0.817270517,General
INF130,105135,31943,317573,0.198217308,Tech;Pop Culture;Sport
INF131,654520,190992,31454,0.679196518,Pop Culture;General;Sport
INF132,844920,368327,933241,0.031331703,General
INF133,855439,381793,924119,0.350060758,Pop Culture;Game;Music;Fashion;Sport;General
INF134,215775,90999,998196,0.957408613,Fashion;General;Game;Music;Tech
INF135,447366,812224,670181,0.081556123,Fashion;General;Sport;Pop Culture
INF136,802794,618555,769809,0.363818048,General;Sport;Pop Culture;Tech;Music;Game;Fashion
INF137,527516,444717,650679,0.178012053,Fashion;Pop Culture;Game;Sport;Tech
INF138,590403,687700,628025,0.266375827,Fashion;Tech
INF139,807039,959368,312549,0.641812255,Sport;Fashion;Game;Tech
INF140,629978,777499,693166,0.8844809,Sport
INF141,810837,520224,96043,0.310811945,Game
INF142,97609,589827,19382,0.489045994,Music;Sport;Fashion;Game;Tech;General;Pop Culture
INF143,727115,799732,794278,0.833988416,Tech;Pop Culture;Music;Game;Sport;General;Fashion
INF144,701135,950475,851179,0.735782788,Game;Tech;Pop Culture
INF145,468470,746762,507254,0.460102263,Fashion;General;Tech;Pop Culture
INF146,856718,617549,527402,0.765772383,Pop Culture;Sport;Game
INF147,916336,623874,740458,0.485915723,Music;Fashion;Tech
INF148,388367,71814,69977,0.619507987,Pop Culture
INF149,779026,953639,271651,0.451485222,Fashion;Tech;General
INF150,664834,560128,260980,0.697276438,Pop Culture;Sport;Music;General;Game;Tech
INF151,59045,66275,354914,0.671818859,Music;Sport
INF152,776413,316356,408429,0.226012836,Fashion;Game;Sport;Pop Culture;Music
INF153,813596,683493,508016,0.363993373,Tech;Music;Sport;Pop Culture
INF154,152350,975810,965153,0.719409389,Sport;Music;Tech;Pop Culture;Fashion
INF155,965864,262457,808116,0.639510046,Sport;Tech
INF156,756141,622631,130292,0.89349545,Fashion;Music
INF157,941902,353513,847482,0.671711871,Game;General;Tech;Fashion
INF158,881090,973673,713357,0.214174281,General;Tech;Sport
INF159,11280,919868,97766,0.871586551,Fashion;Pop Culture;Sport;Game;Music;Tech;General
INF160,823571,929505,515431,0.386964248,Tech;Pop Culture;General;Fashion;Music;Sport;Game
INF161,107433,439298,386318,0.381968601,Music;Tech;Sport;General;Pop Culture;Game
INF162,145692,141439,936144,0.473738124,Fashion;Music;Game;Tech
INF163,314603,761520,967678,0.365379246,Sport;Music;Game;Tech;Fashion
INF164,83155,904343,132633,0.648497793,Music;Pop Culture;Game;Tech;Fashion;General;Sport
INF165,642737,608458,647783,0.665483781,Music;Tech;Game;General;Pop Culture;Sport;Fashion
INF166,884321,995659,172199,0.73670302,Pop Culture;Fashion;Tech;General;Music;Sport;Game
INF167,88631,667136,702236,0.483000888,Music;Pop Culture;Game;Tech
INF168,426553,402203,518946,0.863553254,Pop Culture;General;Fashion;Sport;Game;Music;Tech
INF169,657441,576407,979467,0.756097582,Fashion;Pop Culture;Game;Music;Tech
INF170,53420,558169,377853,0.649694102,Music;Tech;Pop Culture
INF171,100439,978479,669520,0.27069469,Fashion;Pop Culture;Music;Game;Sport
INF172,103870,18146,453820,0.212494756,General
INF173,751259,100283,63874,0.961170671,Tech;Game;Pop Culture;Sport;Fashion
INF174,252997,725360,532826,0.672361261,Music;Game
INF175,656852,761577,390078,0.975785366,Sport;Pop Culture;Music;Fashion;Tech;Game;General
INF176,387140,710416,424978,0.232176697,Tech
INF177,697883,912510,413517,0.468479276,Music;Game;Sport;Tech;Pop Culture;Fashion
INF178,535762,622532,812526,0.140180437,Music;Game;Sport;General
INF179,811422,516715,560369,0.599885593,Fashion;Tech
INF180,401747,625088,156570,0.799331171,Music;Game
INF181,61551,635246,677312,0.261402865,Tech;Music;Game;General;Sport
INF182,839515,160510,517024,0.926979838,Game;Sport;General
INF183,274184,817339,788051,0.718613906,General;Game;Fashion;Sport;Tech;Pop Culture;Music
INF184,730580,878711,605030,0.365673026,Tech;Pop Culture
INF185,26055,558826,114877,0.86142887,General;Tech;Sport;Music;Game;Pop Culture;Fashion
INF186,551237,507691,625666,0.907904995,Sport;General;Music;Game;Tech;Pop Culture;Fashion
INF187,537964,549442,160597,0.470929868,Sport;Tech;Pop Culture
INF188,781894,394525,95951,0.224049953,Music;Sport;Game
INF189,760028,115247,223117,0.805476156,Fashion;Sport
INF190,479643,489800,752307,0.713575792,Pop Culture;Fashion;Music;Game;General;Tech
INF191,39694,929541,537099,0.575295462,General;Sport;Fashion;Music;Tech;Pop Culture;Game
INF192,583152,468056,880412,0.265628896,Pop Culture;Game
INF193,408587,211872,701477,0.735264511,Sport;Tech;General;Game;Pop Culture;Music
INF194,496296,263948,49282,0.587477959,Tech;Music;Pop Culture;Game;Sport
INF195,663964,361987,517681,0.465221842,Sport;Tech;Game;Music
INF196,39594,171165,799323,0.900024443,Music;Pop Culture;General;Tech;Fashion;Game;Sport
INF197,401761,54739,918341,0.726934825,Pop Culture;General;Sport;Music;Fashion;Game;Tech
INF198,987932,122870,536481,0.51116993,Sport
INF199,924945,135165,213594,0.1533636,Fashion;Tech;Music;Game;General;Sport;Pop Culture
INF200,485817,362124,295731,0.553438638,Game;Tech;Pop Culture;Sport;General
INF201,232595,73201,923284,0.021350727,Sport;Pop Culture;Music;Game;Fashion
INF202,304212,657829,291253,0.145675877,Sport
INF203,107885,479037,665848,0.231172661,Fashion;Sport;General;Pop Culture;Game;Music
INF204,777358,540795,539417,0.434296184,Music;Fashion;Game;Tech
INF205,870414,526116,626213,0.628989205,Fashion;Sport;Tech;General;Pop Culture;Game
INF206,313948,28206,733413,0.55247392,Fashion
INF207,224485,13516,545143,0.49022703,Sport;General;Tech;Fashion;Pop Culture;Music;Game
INF208,985082,544741,137719,0.061522158,Pop Culture;Sport;Game;General;Fashion;Music
INF209,57472,964379,122919,0.378054173,Tech;Game
INF210,350642,528631,425209,0.103778371,Fashion;Pop Culture;Sport;General;Music
INF211,309802,584328,874921,0.011699983,Fashion;General;Game;Sport;Tech
INF212,292130,555860,265191,0.38752472,Tech;Fashion;Music;Game
INF213,306054,185340,319167,0.850423825,Fashion;Pop Culture;Tech
INF214,735259,330318,602883,0.469353268,Sport;Fashion;Pop Culture;Tech;Game;General
INF215,481701,762281,56475,0.212037492,Sport;Pop Culture;General;Music;Tech;Game;Fashion
INF216,555220,786126,56520,0.216107942,Fashion;General;Music;Game;Sport;Tech
INF217,116042,517463,952144,0.307268386,Music;Sport
INF218,314238,626331,884338,0.075883954,Game;Fashion;General;Tech;Music;Pop Culture
INF219,581428,609314,24388,0.255763101,Fashion;General;Pop Culture
INF220,591320,679028,392087,0.014955279,Fashion
INF221,966111,354591,796979,0.144652737,Fashion;Pop Culture;Sport;General;Tech;Game
INF222,472014,246592,520422,0.9749724,Music
INF223,671529,242181,521942,0.450431028,Fashion;General
INF224,139003,444561,303589,0.15298712,Fashion;Pop Culture;Game;General;Music;Tech
INF225,942878,474252,364974,0.639163505,Music;Pop Culture;Sport;General;Game;Fashion
INF226,353697,239731,739476,0.627110973,General;Game;Pop Culture
INF227,537137,668327,583698,0.724099586,General;Sport;Music;Fashion
INF228,129259,299872,598362,0.054810829,Music
INF229,497736,435678,709309,0.744577899,General;Tech;Music;Fashion;Sport;Game
INF230,101062,745215,880023,0.711528294,Music;Game;Fashion
INF231,426544,756270,962114,0.052299199,Sport;Fashion
INF232,927064,811139,441348,0.757645071,Game;Pop Culture;Music
INF233,628528,540559,981210,0.482817508,Pop Culture
INF234,247646,64753,94902,0.705590311,Pop Culture;Tech;Game;General;Sport
INF235,677011,746745,68803,0.74932,Music;General;Pop Culture
INF236,820758,348835,79093,0.880514764,Game;Pop Culture;Sport;Fashion;General
INF237,84844,65000,212894,0.035907077,Game;Pop Culture;General;Fashion;Music;Sport;Tech
INF238,616457,590547,669603,0.642478421,Sport;Game
INF239,533956,690852,15027,0.86774632,Fashion;General;Sport;Game;Music;Pop Culture
INF240,173041,726203,68723,0.071176699,Music
INF241,375437,306798,463115,0.990384865,Game;Tech;General;Pop Culture;Music;Fashion;Sport
INF242,360750,111750,260210,0.152155462,Tech;Fashion;Music;Game;Pop Culture
INF243,409902,301676,881971,0.560516622,Sport;General;Pop Culture;Tech;Game;Music
INF244,393380,865577,938542,0.583150283,Pop Culture;Game;Music;Tech
INF245,434093,761815,898674,0.311587501,Sport;Game;Pop Culture;Fashion
INF246,112255,595355,454135,0.618169899,Pop Culture
INF247,112011,186062,865565,0.151388816,Game
INF248,50654,349160,383720,0.753391588,Music
INF249,400295,119125,461046,0.532459204,Tech;Pop Culture;Game;Sport;Music;Fashion;General
INF250,580430,623744,581653,0.041636989,Tech;Fashion;Sport
INF251,25553,175689,970875,0.832542786,Sport;Music;Game;Tech;General
INF252,149092,559892,718470,0.800563018,Game;Sport;Pop Culture;Music;General;Fashion
INF253,637060,70568,841090,0.330011456,Fashion;Music;Tech;Game;Pop Culture;General
INF254,296512,272269,806309,0.993775537,Fashion;Music;Game;Pop Culture;Sport;General;Tech
INF255,87318,453115,217502,0.362153387,Game;Tech;General
INF256,983832,324275,673169,0.544515427,General;Game;Music;Pop Culture;Fashion
INF257,348619,998411,240757,0.132285929,General;Fashion;Pop Culture;Tech
INF258,589590,282463,29350,0.859666965,General;Pop Culture;Sport
INF259,425769,509084,699974,0.870118646,Pop Culture;General;Tech
INF260,686913,672301,149099,0.359512716,Sport;Fashion
INF261,254901,331084,802865,0.649650082,Pop Culture;Sport
INF262,430333,209885,421629,0.428443438,Sport;Pop Culture;Fashion;General;Music;Game
INF263,931630,508242,809738,0.896729647,Game;Tech
INF264,930047,766100,4781,0.916893848,General;Tech;Fashion;Music
INF265,708298,965309,114188,0.256481273,Pop Culture;Fashion;Tech;Music
INF266,109734,172092,929756,0.768900077,Pop Culture;General;Sport;Music;Tech
INF267,649670,537243,820214,0.086919958,General;Tech;Sport;Fashion
INF268,219220,750472,666307,0.047280754,General;Sport;Game;Tech;Pop Culture;Music
INF269,240740,675332,29475,0.962771745,Pop Culture;Music;Game;Tech;Fashion
INF270,358904,839870,395842,0.244566013,Tech;Pop Culture;Music;Fashion;Sport;Game
INF271,793568,322326,575205,0.541834075,Tech;Game;Music
INF272,434000,753172,701665,0.358104919,Music;Pop Culture;Sport;Fashion
INF273,961894,318694,204472,0.309913922,Sport
INF274,985877,307595,529757,0.468557376,Tech;Fashion;Game;Music
INF275,449038,432560,536044,0.689806106,Tech;Music;Game;General;Fashion
INF276,403342,102616,351733,0.079139334,Music;Tech;Game
INF277,556063,858583,156634,0.900901009,General;Game;Fashion;Tech;Pop Culture;Sport;Music
INF278,686374,462491,475576,0.976075154,General;Sport;Fashion
INF279,409838,710259,434005,0.680441111,Pop Culture;Fashion;Game;General
INF280,569782,263640,468425,0.976886664,Fashion;Music;General;Sport
INF281,426443,775719,244935,0.432405566,Game;Music;Pop Culture
INF282,285614,683539,151827,0.401199151,Pop Culture;Game;Music
INF283,478763,619474,933781,0.728343399,Fashion;Pop Culture;General;Game
INF284,955076,13990,189423,0.078088705,Fashion;Game;Pop Culture;Tech;Sport;General
INF285,554375,961694,147010,0.03467461,Game;Sport;Pop Culture;Tech;Fashion;General;Music
INF286,347479,626940,234079,0.984669215,Pop Culture;Sport;General;Music;Fashion
INF287,513429,493020,253257,0.537137714,General
INF288,62661,759430,127006,0.373285681,General;Game;Tech;Fashion;Pop Culture
INF289,10545,562758,384864,0.444906352,Fashion;Music;General;Tech;Game
INF290,685780,124268,196589,0.310632892,Fashion;Tech;Pop Culture;Music;Sport
INF291,884425,216109,360331,0.919780088,Fashion;Pop Culture;Tech;General;Sport;Game;Music
INF292,415783,69646,909650,0.63326886,Sport
INF293,486398,174289,281471,0.040750724,Pop Culture;Game;Fashion;Sport;Music;General;Tech
INF294,45808,319846,444970,0.272878723,Music;Tech;Sport;Pop Culture;Fashion;General;Game
INF295,613311,678520,563195,0.997757936,Fashion;Game;Sport;General;Tech;Pop Culture
INF296,122643,874613,385410,0.964433232,Fashion;Pop Culture;Tech
INF297,379478,743528,235791,0.042801867,Music;Game;Sport;Fashion;Pop Culture;Tech;General
INF298,925047,409359,294204,0.40486295,Pop Culture;Game;Sport;Music;Tech;General
INF299,313998,489059,462285,0.909629259,Game;Tech
INF300,773693,103577,819555,0.753451594,Fashion;Game;Music;Tech;Pop Culture;Sport
INF301,738063,109618,611113,0.258427646,Fashion;Game;Music;Pop Culture
INF302,357601,504381,175858,0.872876381,Tech;Fashion;Music;Sport;Game
INF303,301168,756193,976012,0.788453311,General;Fashion;Tech;Music;Sport;Pop Culture;Game
INF304,870929,844612,155422,0.207355095,Fashion;Game;Tech;Pop Culture;Sport
INF305,236130,471618,613075,0.584007694,Game;Tech;Sport;Music;Fashion
INF306,65879,489213,250960,0.627987763,Sport
INF307,617730,532804,12401,0.878016022,Sport;General;Game;Fashion
INF308,941058,619391,289255,0.782019583,Tech;General;Sport;Pop Culture;Music;Game;Fashion
INF309,641567,422833,441331,0.108628159,Fashion;Tech
INF310,480950,961327,312755,0.439938213,Game;General;Tech;Sport;Pop Culture
INF311,505661,337378,446985,0.04935564,Game;Music
INF312,381423,677882,220501,0.410221201,General;Music;Tech;Game
INF313,666507,935712,724539,0.069507715,General
INF314,754227,714705,674467,0.794951288,Sport;Game
INF315,837173,522301,711494,0.651944886,Music;General;Tech;Fashion
INF316,193796,752655,883052,0.589838354,Pop Culture;Game;Tech;Sport;Music
INF317,940763,649471,688213,0.097906015,Tech;Game;Pop Culture;Music
INF318,871325,516510,571143,0.929461633,Sport;Game;Tech;Fashion;Pop Culture
INF319,371743,698491,782385,0.587988267,Sport;Pop Culture;Tech;General;Fashion;Game
INF320,636437,228708,367965,0.073441684,Pop Culture;Tech;Sport;Game;Fashion;General
INF321,831565,166768,738930,0.163992616,General;Music;Tech;Game;Pop Culture
INF322,898340,401750,417836,0.593054455,General;Game;Music;Pop Culture;Fashion;Sport;Tech
INF323,189408,248249,598736,0.733643986,Sport;Tech;Pop Culture
INF324,61284,66060,322370,0.112427667,Sport;Music;Tech;General;Fashion
INF325,297140,517900,240508,0.380130421,Game;Tech;Sport;General;Fashion;Pop Culture;Music
INF326,305290,35995,206611,0.486447094,Pop Culture;General;Tech;Fashion;Game;Sport
INF327,631546,37008,107682,0.347582171,Pop Culture
INF328,44705,614759,260612,0.952015111,Fashion
INF329,416161,965423,991965,0.354254697,Fashion;General
INF330,289113,188715,184236,0.704133286,Tech;Game;Music;Pop Culture;Sport
INF331,121478,813545,752413,0.905142103,General
INF332,374899,757534,652101,0.547838507,Tech;General;Fashion;Music
INF333,375675,202490,617443,0.098505209,Game;Fashion;Sport;Pop Culture;General;Tech;Music
INF334,75317,847417,934940,0.92634916,Tech;Game
INF335,678350,403280,110583,0.875453094,General;Pop Culture;Sport;Fashion;Tech
INF336,226889,696045,627925,0.280535669,Fashion;Music;Game;Sport;Pop Culture;General;Tech
INF337,590864,672873,292732,0.592995281,Fashion;General;Game;Sport;Music;Pop Culture
INF338,129337,973527,966225,0.551309787,Fashion;Sport;Music;Game
INF339,739022,686448,416108,0.319234963,Sport
INF340,372992,138439,418950,0.781641751,Fashion;Music;Tech;Game;Pop Culture;Sport
INF341,434801,241281,593648,0.980578628,Fashion;Pop Culture;Tech;Sport
INF342,379569,458847,860514,0.436203635,Sport;General;Pop Culture;Game;Tech
INF343,708153,696178,326389,0.826595882,Game;General
INF344,242670,508913,609983,0.852265056,Pop Culture;Music
INF345,471401,481516,26213,0.025700928,Pop Culture;Tech;General;Music;Sport
INF346,580249,430396,187232,0.424221705,General;Tech
INF347,110151,462976,754374,0.236996729,Sport
INF348,72917,340028,683459,0.855434997,Music;Pop Culture;Fashion
INF349,441775,94907,559467,0.908900056,General;Fashion
INF350,115564,643598,332988,0.374936735,Fashion;Sport;General;Music
INF351,622357,159608,790216,0.787652507,Tech
INF352,486613,889718,284252,0.893675709,Tech;Game;Music
INF353,253513,518609,80687,0.648244914,Sport;Game
INF354,686771,307032,613608,0.98663764,Sport;Fashion;Game
INF355,214582,64038,838867,0.821993477,General
INF356,357741,703248,156331,0.545273726,Fashion;Music
INF357,111699,548555,777900,0.439980106,Tech;Pop Culture;Fashion;Sport;Music;Game
INF358,579598,380323,65051,0.301762585,Tech;Fashion
INF359,582082,213897,765567,0.95640969,Pop Culture;Music;Game;General;Sport;Tech
INF360,880905,723818,722355,0.925871496,Tech;Music;Pop Culture;Sport
INF361,537963,969206,765789,0.99286976,Game;Fashion;General;Tech;Music;Pop Culture
INF362,311842,104255,542598,0.42036368,Tech;Sport;General;Music;Fashion;Game
INF363,649012,229819,591001,0.651354278,Fashion;Game;Sport;Tech
INF364,474306,308081,814699,0.366433022,Game
INF365,441473,467702,856460,0.494210026,Tech;Music;Fashion;General
INF366,874822,170850,977219,0.611575467,General;Tech;Sport;Pop Culture;Fashion;Game;Music
INF367,385633,673060,431801,0.461982732,Game
INF368,154133,476532,148998,0.054291931,Pop Culture;General;Game;Music;Tech;Fashion;Sport
INF369,557488,869647,235978,0.190207683,General;Pop Culture;Tech;Fashion;Music
INF370,971216,796870,752658,0.709347682,Sport;Tech
INF371,292794,502942,756097,0.853856591,Game;Pop Culture;Fashion;General;Music
INF372,852261,499532,782984,0.570905948,Pop Culture;Sport;Music;Tech;General;Game;Fashion
INF373,614932,579423,33206,0.689396886,Game;Music;Fashion;Sport;General;Tech;Pop Culture
INF374,967857,683089,544516,0.406242897,Fashion
INF375,69620,591978,709985,0.360841539,Sport;Music;Game;General
INF376,256235,991696,960173,0.378106497,Music;General;Pop Culture;Fashion
INF377,258443,395865,91197,0.004994668,Fashion;Pop Culture;Music;Tech;Sport
INF378,717118,671718,207493,0.817887656,Sport;Game
INF379,494897,84916,193073,0.035182012,General
INF380,478706,504411,315975,0.954045321,Game;General
INF381,336433,308006,117213,0.04057076,Tech;Sport;Fashion
INF382,694851,827438,588967,0.480705754,Sport;Tech;Fashion;General;Pop Culture;Game
INF383,399266,292500,639666,0.593835107,Music;Tech
INF384,288760,736464,774775,0.46070512,General;Fashion;Tech;Music;Pop Culture;Sport;Game
INF385,482908,767770,203471,0.693134773,Music;Fashion;General;Game;Pop Culture
INF386,380165,467793,562205,0.766850396,Fashion;Tech
INF387,604177,231388,972679,0.400498812,Pop Culture;Music
INF388,224108,398064,158786,0.536754403,Game;Music;Pop Culture;Fashion
INF389,967179,834673,224744,0.998720168,Tech;Sport
INF390,198854,624075,874755,0.552791939,Music;Pop Culture;Game
INF391,170399,370469,932066,0.439371049,Pop Culture;Music;General
INF392,434578,895992,702797,0.052691042,Fashion;Music;Game;Pop Culture
INF393,726027,123973,919226,0.777770656,Music
INF394,879928,392292,924950,0.861806507,Sport;Fashion;General;Game;Music;Pop Culture;Tech
INF395,817982,128708,154279,0.734527177,Fashion;Pop Culture;Music;General;Sport
