own_id,inf_id,star_rating,sentiment_rating
2,275,5,0.83
2,276,4,0.76
2,277,5,0.95
2,278,4,0.88
2,279,3,0.59
2,280,5,0.92
2,281,5,0.97
2,282,5,0.99
2,283,4,0.8
2,284,5,0.96
2,285,4,0.71
2,286,5,0.83
2,287,5,0.89
2,288,3,0.57
2,289,5,0.93
2,290,4,0.73
2,291,4,0.78
2,292,5,1
2,293,5,0.98
2,294,4,0.71
2,295,5,0.83
2,296,5,1
2,297,4,0.89
2,298,3,0.61
2,299,4,0.74
2,300,4,0.77
2,301,5,0.83
2,302,5,0.83
2,303,5,0.81
2,304,5,1
2,305,4,0.77
2,306,5,1
2,307,5,1
2,308,4,0.86
2,309,5,0.97
2,310,4,0.72
2,311,5,0.82
2,312,5,0.83
2,313,4,0.75
2,314,4,0.83
2,315,4,0.76
2,316,5,0.84
2,317,4,0.87
2,318,5,0.87
2,319,4,0.82
2,320,5,0.89
2,321,4,0.76
2,322,5,0.84
2,323,5,0.82
2,324,5,0.94
2,325,5,0.96
2,326,4,0.79
2,327,4,0.73
2,328,4,0.9
2,329,4,0.84
2,330,4,0.89
2,331,5,0.88
2,332,5,0.83
2,333,4,0.9
2,334,5,0.86
2,335,4,0.63
2,336,4,0.89
2,337,5,0.81
2,338,5,0.93
2,339,5,0.97
2,340,4,0.83
2,341,5,1
13,12,4,0.78
13,530,4,0.62
13,13,5,0.99
13,568,4,0.83
13,385,4,0.63
13,531,4,0.66
13,532,4,0.73
13,569,5,0.89
13,14,4,0.73
13,570,4,0.7
13,571,4,0.74
13,572,4,0.73
13,445,5,0.97
13,446,4,0.8
13,447,4,0.72
13,448,4,0.77
13,573,4,0.71
13,574,3,0.56
13,342,4,0.87
13,449,4,0.76
13,575,5,1
13,576,4,0.77
13,16,4,0.8
13,577,4,0.78
13,17,4,0.74
13,18,5,0.87
13,578,4,0.64
13,579,4,0.78
13,580,4,0.73
13,581,4,0.88
13,582,4,0.63
13,583,4,0.68
13,584,4,0.68
13,585,4,0.78
13,19,5,0.91
13,533,5,0.84
13,586,5,0.82
13,587,4,0.76
13,2,4,0.71
13,534,4,0.64
13,588,5,0.99
13,589,4,0.79
13,590,4,0.75
13,591,5,0.94
13,592,5,0.84
13,593,5,0.87
13,24,5,1
13,361,4,0.77
13,594,4,0.69
13,595,5,0.97
13,596,4,0.61
13,26,5,0.87
13,597,4,0.88
13,598,4,0.71
13,599,3,0.48
13,600,4,0.75
13,27,5,0.88
13,601,4,0.84
13,28,5,0.99
13,602,4,0.8
13,603,4,0.74
13,604,4,0.72
13,605,4,0.61
13,606,4,0.75
13,29,4,0.63
13,607,4,0.75
13,608,4,0.78
13,609,5,0.8
13,610,4,0.87
13,611,4,0.73
13,30,4,0.82
13,31,4,0.77
13,32,5,0.84
13,33,4,0.66
13,34,4,0.77
13,612,4,0.84
13,613,4,0.86
13,614,4,0.71
13,615,4,0.79
13,616,4,0.83
13,441,5,0.91
13,617,4,0.72
13,618,4,0.73
13,363,5,0.99
13,619,3,0.64
13,620,4,0.87
13,347,4,0.73
13,37,4,0.78
13,38,5,0.91
13,621,4,0.7
13,622,4,0.8
13,623,5,0.93
13,624,4,0.7
13,625,4,0.7
13,626,4,0.8
13,627,4,0.68
13,628,3,0.53
13,629,4,0.73
13,630,4,0.64
13,631,4,0.76
13,632,4,0.65
13,633,4,0.61
13,42,4,0.77
13,634,4,0.86
13,635,4,0.62
13,636,4,0.9
13,637,4,0.66
13,638,4,0.67
13,43,3,0.45
13,455,4,0.74
13,640,3,0.61
13,641,4,0.72
13,642,5,1
13,643,5,0.87
13,644,5,0.93
13,645,5,0.94
13,646,5,0.98
13,647,5,0.91
13,364,5,0.84
13,46,5,0.99
13,5,4,0.72
13,648,4,0.68
13,649,4,0.63
13,650,4,0.72
13,651,4,0.71
13,47,5,0.88
13,652,5,0.96
13,459,4,0.76
13,653,4,0.66
13,6,5,1
13,654,5,0.94
13,49,5,1
13,655,5,0.96
13,50,4,0.87
13,656,5,0.88
13,52,4,0.87
13,366,5,0.8
13,657,4,0.83
13,658,5,0.91
13,659,4,0.77
13,660,4,0.8
13,661,4,0.61
13,662,4,0.72
13,663,4,0.64
13,664,4,0.81
13,665,5,0.9
13,666,4,0.6
13,462,5,0.84
13,667,4,0.69
13,537,4,0.88
13,668,4,0.7
13,367,5,0.81
13,669,4,0.68
13,670,5,0.99
13,671,4,0.86
13,672,4,0.87
13,7,4,0.8
13,673,4,0.76
13,674,5,0.86
13,675,5,0.99
13,676,3,0.45
13,677,4,0.87
13,560,4,0.87
13,678,5,0.91
13,679,3,0.68
13,680,4,0.69
13,681,5,0.89
13,682,5,1
13,538,5,0.81
13,683,4,0.75
13,684,4,0.76
13,685,4,0.78
13,686,4,0.79
13,392,4,0.75
13,687,5,0.81
13,688,4,0.76
13,689,4,0.8
13,690,4,0.88
13,691,5,0.97
13,61,4,0.82
13,692,3,0.6
13,62,5,0.98
13,693,4,0.74
13,694,5,1
13,695,5,0.86
13,368,5,0.93
13,465,4,0.87
13,696,4,0.84
13,697,4,0.71
13,394,4,0.78
13,698,3,0.64
13,699,5,0.83
13,700,4,0.62
13,701,4,0.77
13,702,4,0.74
13,703,4,0.64
13,704,4,0.71
13,705,3,0.66
13,706,4,0.65
13,466,4,0.89
13,64,5,0.89
13,65,4,0.78
13,468,4,0.77
13,67,5,1
13,707,3,0.51
13,539,4,0.79
13,708,5,0.8
13,68,4,0.62
13,469,5,0.98
13,709,4,0.66
13,710,4,0.85
13,711,4,0.76
13,712,4,0.73
13,71,4,0.82
13,713,5,0.99
13,714,4,0.71
13,715,3,0.66
13,716,5,0.99
13,717,3,0.52
13,72,4,0.73
13,73,4,0.77
13,74,5,1
13,718,4,0.88
13,719,5,0.93
13,8,5,0.84
13,720,5,0.9
13,721,4,0.9
13,722,4,0.79
13,471,4,0.73
13,76,5,0.86
13,723,4,0.72
13,724,4,0.74
13,725,4,0.87
13,726,5,0.96
13,727,4,0.68
13,728,5,0.92
13,729,3,0.66
13,730,3,0.54
13,77,5,1
13,731,5,0.92
13,78,5,0.95
13,732,5,0.94
13,733,4,0.61
13,734,4,0.74
13,735,4,0.85
13,736,4,0.64
13,737,4,0.75
13,738,4,0.81
13,739,4,0.7
13,740,4,0.89
13,369,4,0.85
13,472,4,0.8
13,82,5,0.96
13,741,4,0.82
13,742,4,0.75
13,743,4,0.82
13,744,5,1
13,745,5,0.8
13,83,4,0.74
13,84,5,1
13,746,4,0.74
13,370,5,0.94
13,747,4,0.76
13,85,4,0.73
13,748,4,0.77
13,86,4,0.63
13,513,4,0.79
13,475,4,0.8
13,87,4,0.77
13,88,5,0.95
13,749,4,0.85
13,476,4,0.88
13,371,4,0.76
13,750,5,0.87
13,751,4,0.89
13,753,5,1
13,91,5,0.86
13,754,5,0.98
13,755,4,0.88
13,756,5,0.97
13,757,5,0.91
13,93,5,0.89
13,397,4,0.65
13,758,4,0.76
13,759,4,0.89
13,760,4,0.7
13,761,4,0.72
13,96,4,0.72
13,543,5,0.95
13,762,4,0.69
13,763,3,0.56
13,764,4,0.77
13,765,4,0.75
13,766,5,0.96
13,97,4,0.72
13,767,5,0.86
13,9,5,0.92
13,768,4,0.72
13,769,4,0.78
13,770,5,0.95
13,771,5,0.95
13,772,4,0.61
13,773,4,0.79
13,774,4,0.84
13,775,4,0.77
13,100,4,0.69
13,101,5,0.97
13,103,5,0.85
13,776,4,0.6
13,777,4,0.75
13,778,4,0.61
13,372,5,0.99
13,398,4,0.76
13,106,5,0.82
13,779,3,0.66
13,514,5,0.87
13,780,4,0.77
13,781,4,0.77
13,108,5,1
13,479,5,0.8
13,782,5,0.89
13,783,4,0.7
13,784,3,0.53
13,785,4,0.83
13,786,4,0.72
13,787,4,0.86
13,112,5,0.93
13,113,4,0.8
13,788,5,0.87
13,789,4,0.69
13,115,5,0.85
13,790,5,0.95
13,481,4,0.85
13,791,4,0.89
13,792,3,0.45
13,116,4,0.77
13,793,4,0.79
13,482,5,0.81
13,483,4,0.75
13,794,4,0.73
13,117,5,0.88
13,515,4,0.88
13,795,4,0.79
13,796,5,0.85
13,797,3,0.65
13,516,5,0.89
13,798,4,0.83
13,799,4,0.83
13,800,3,0.51
13,373,4,0.87
13,374,4,0.71
13,801,4,0.61
13,802,4,0.87
13,803,4,0.79
13,484,4,0.71
13,123,4,0.87
13,804,4,0.72
13,805,5,0.92
13,442,4,0.79
13,486,4,0.65
13,810,4,0.89
13,811,4,0.71
13,812,4,0.79
13,813,5,0.88
13,487,4,0.74
13,814,4,0.69
13,815,4,0.71
13,816,4,0.61
13,488,5,0.99
13,817,5,0.94
13,818,4,0.82
13,127,5,1
13,128,4,0.78
13,819,5,0.82
13,129,4,0.73
13,375,4,0.88
13,820,4,0.76
13,518,4,0.8
13,821,4,0.86
13,491,4,0.89
13,131,4,0.65
13,822,4,0.6
13,132,5,0.93
13,823,4,0.78
13,824,4,0.74
13,825,4,0.75
13,826,4,0.71
13,135,4,0.74
13,827,4,0.89
13,828,4,0.78
13,829,5,0.97
13,136,5,0.88
13,830,4,0.72
13,831,4,0.75
13,832,4,0.78
13,833,4,0.86
13,834,4,0.72
13,138,5,0.87
13,835,4,0.88
13,836,4,0.71
13,837,4,0.89
13,139,5,0.99
13,838,5,0.92
13,564,4,0.8
13,839,4,0.88
13,840,5,0.98
13,493,4,0.89
13,376,5,0.81
13,841,4,0.73
13,494,4,0.72
13,842,5,0.82
13,377,4,0.79
13,519,4,0.82
13,843,4,0.8
13,844,4,0.76
13,845,5,0.89
13,846,5,0.81
13,145,5,0.95
13,148,4,0.62
13,545,4,0.66
13,847,5,0.94
13,546,4,0.73
13,848,4,0.62
13,849,4,0.74
13,850,4,0.82
13,378,5,0.81
13,851,4,0.62
13,150,4,0.73
13,852,5,1
13,496,4,0.6
13,379,5,1
13,853,4,0.77
13,151,5,0.88
13,854,4,0.84
13,855,4,0.78
13,856,4,0.8
13,858,4,0.76
13,859,5,0.91
13,152,4,0.71
13,405,5,0.93
13,860,4,0.74
13,406,5,0.88
13,861,4,0.78
13,862,4,0.7
13,863,4,0.6
13,154,5,0.91
13,11,4,0.77
13,497,5,0.87
13,547,5,0.96
13,157,5,0.96
13,408,4,0.82
13,380,4,0.9
13,158,5,1
13,864,4,0.75
13,409,4,0.73
13,865,5,0.97
13,159,5,0.99
13,410,5,0.81
13,866,4,0.64
13,867,4,0.65
13,160,5,0.92
13,498,4,0.8
13,868,5,0.91
13,161,4,0.66
13,869,5,0.82
13,870,4,0.81
13,411,4,0.77
13,871,4,0.73
13,872,4,0.7
13,873,5,0.88
13,874,5,0.81
13,875,5,0.83
13,876,4,0.71
13,877,5,0.94
13,163,5,0.96
13,878,4,0.85
13,500,4,0.86
13,164,5,0.97
13,165,5,0.93
13,879,4,0.88
13,880,4,0.8
13,881,4,0.78
13,882,5,0.85
13,884,4,0.69
13,885,4,0.86
13,887,4,0.79
13,888,4,0.82
13,889,4,0.79
13,890,4,0.72
13,525,5,0.83
13,168,4,0.65
13,170,4,0.79
13,891,3,0.52
13,893,4,0.75
13,895,4,0.71
13,898,4,0.7
13,899,4,0.72
13,900,4,0.62
13,901,4,0.86
13,173,5,0.91
13,902,4,0.74
13,502,4,0.9
13,503,5,0.96
13,527,4,0.65
13,903,4,0.82
13,413,5,0.84
13,904,4,0.88
13,414,4,0.62
13,905,4,0.7
13,175,5,0.99
13,906,4,0.77
13,176,5,0.9
13,177,4,0.88
13,907,5,0.95
13,443,5,0.96
13,180,5,0.86
13,181,4,0.75
13,908,4,0.77
13,909,4,0.72
13,910,4,0.85
13,183,4,0.72
13,911,5,0.85
13,415,4,0.63
13,912,4,0.71
13,504,4,0.74
13,913,4,0.87
13,914,4,0.73
13,505,4,0.8
13,416,5,0.92
13,185,4,0.73
13,915,4,0.81
13,383,4,0.7
13,916,5,0.83
13,507,4,0.77
13,917,4,0.63
13,918,4,0.81
13,189,4,0.72
13,919,4,0.68
13,920,3,0.7
13,921,4,0.64
13,418,4,0.9
13,194,4,0.89
13,922,4,0.79
13,923,3,0.56
13,924,5,0.8
13,196,4,0.77
13,925,4,0.81
13,200,5,0.87
13,926,5,0.94
13,927,4,0.83
13,419,4,0.71
13,928,4,0.75
13,929,4,0.83
13,202,5,1
13,420,4,0.86
13,421,5,0.94
13,930,4,0.82
13,931,4,0.74
13,932,4,0.73
13,933,5,0.94
13,206,5,0.83
13,207,4,0.66
13,208,4,0.77
13,209,5,0.95
13,934,4,0.71
13,935,4,0.62
13,936,4,0.63
13,422,4,0.85
13,937,4,0.76
13,938,4,0.79
13,210,4,0.62
13,939,5,0.94
13,940,5,0.88
13,941,4,0.83
13,946,4,0.64
13,550,4,0.8
13,947,4,0.86
13,948,4,0.71
13,216,4,0.84
13,949,4,0.74
13,529,4,0.66
13,219,4,0.71
13,950,4,0.75
13,567,4,0.83
13,426,4,0.83
13,222,5,0.97
13,551,4,0.76
13,951,4,0.87
13,952,4,0.88
13,953,4,0.82
13,954,4,0.73
13,955,5,0.87
13,956,5,0.87
13,957,4,0.66
13,958,4,0.64
13,959,4,0.64
13,225,5,0.9
13,960,4,0.62
13,961,5,0.89
13,962,4,0.79
13,963,4,0.79
13,230,4,0.75
13,964,5,0.86
13,965,4,0.76
13,966,4,0.62
13,433,4,0.76
13,240,4,0.84
13,241,4,0.7
13,967,4,0.84
13,968,4,0.76
13,969,4,0.65
13,556,4,0.8
13,246,5,0.92
13,247,4,0.87
13,438,4,0.88
13,970,4,0.64
13,971,4,0.74
13,972,4,0.62
13,253,5,0.99
13,973,4,0.82
13,974,4,0.8
13,975,4,0.89
13,976,4,0.72
13,977,4,0.78
13,259,5,0.83
13,261,4,0.85
13,978,4,0.72
13,979,4,0.63
13,980,4,0.64
13,981,5,0.87
13,982,4,0.7
13,983,4,0.79
13,267,5,0.81
13,984,4,0.88
13,985,4,0.84
13,270,4,0.87
13,986,4,0.67
13,987,4,0.68
13,988,4,0.85
13,989,4,0.7
13,281,4,0.66
13,990,4,0.77
13,991,4,0.62
13,992,5,0.9
13,993,4,0.9
13,994,4,0.82
13,995,4,0.63
13,996,4,0.86
13,997,4,0.81
13,304,5,0.92
13,999,4,0.81
13,1000,4,0.63
13,1002,4,0.85
13,1003,4,0.84
13,320,4,0.78
16,12,5,1
16,359,5,0.9
16,13,5,0.95
16,568,4,0.81
16,385,4,0.71
16,1186,4,0.79
16,1187,3,0.67
16,1188,5,0.82
16,1,4,0.73
16,1189,3,0.44
16,1190,4,0.65
16,445,5,0.99
16,1191,4,0.9
16,1192,4,0.89
16,342,4,0.79
16,449,5,0.97
16,575,5,0.93
16,1193,4,0.75
16,1194,4,0.87
16,580,3,0.66
16,581,5,0.84
16,582,4,0.63
16,19,5,1
16,20,4,0.76
16,533,5,0.83
16,587,3,0.53
16,2,4,0.88
16,534,5,0.83
16,1195,4,0.9
16,588,4,0.77
16,360,5,1
16,590,2,0.49
16,24,5,0.94
16,361,5,0.99
16,1196,4,0.76
16,386,4,0.82
16,1197,4,0.76
16,596,5,1
16,26,4,0.71
16,3,3,0.58
16,1198,5,0.98
16,1199,4,0.71
16,27,5,0.94
16,388,5,0.91
16,1200,4,0.76
16,609,5,0.88
16,1201,4,0.6
16,1203,4,0.72
16,1204,3,0.55
16,1205,4,0.73
16,390,4,0.74
16,1206,5,1
16,363,5,1
16,347,5,0.91
16,37,5,0.92
16,1207,4,0.8
16,1208,4,0.72
16,621,5,0.94
16,535,4,0.75
16,42,4,0.62
16,1209,4,0.71
16,636,5,0.89
16,364,4,0.75
16,5,4,0.7
16,1210,4,0.8
16,1211,4,0.77
16,459,5,0.94
16,1212,4,0.8
16,50,5,0.9
16,656,5,0.8
16,1213,4,0.84
16,1214,5,0.98
16,670,5,0.92
16,1215,3,0.51
16,538,2,0.49
16,59,5,0.84
16,690,4,0.61
16,697,5,0.97
16,64,5,0.81
16,1216,5,0.84
16,67,5,0.86
16,707,4,0.71
16,1217,4,0.78
16,540,5,0.95
16,541,5,0.91
16,1218,4,0.73
16,73,5,0.84
16,1219,5,0.82
16,8,5,1
16,1220,4,0.9
16,76,5,0.9
16,1221,4,0.88
16,725,5,0.84
16,1222,4,0.72
16,727,5,0.94
16,728,5,0.99
16,1223,4,0.72
16,737,4,0.87
16,1172,5,0.86
16,1224,3,0.51
16,739,5,0.98
16,740,3,0.49
16,352,5,0.89
16,369,5,0.81
16,82,5,0.9
16,83,4,0.7
16,370,4,0.83
16,747,4,0.79
16,85,5,0.97
16,396,5,0.88
16,1225,4,0.62
16,87,3,0.47
16,542,5,0.88
16,1227,4,0.77
16,90,5,0.83
16,371,4,0.82
16,1228,5,0.99
16,478,4,0.89
16,753,4,0.61
16,1229,4,0.79
16,9,4,0.9
16,770,5,0.99
16,1230,5,0.99
16,775,4,0.79
16,100,5,0.93
16,101,4,0.74
16,102,4,0.78
16,103,5,0.95
16,1231,3,0.58
16,777,5,0.99
16,107,4,0.74
16,781,4,0.9
16,108,5,0.9
16,10,5,0.91
16,479,3,0.59
16,480,4,0.72
16,782,5,0.96
16,113,4,0.72
16,1232,2,0.24
16,115,4,0.72
16,791,4,0.81
16,116,3,0.56
16,117,5,0.91
16,563,5,0.83
16,356,5,0.97
16,484,4,0.78
16,123,4,0.79
16,485,4,0.74
16,1233,4,0.63
16,517,5,0.82
16,1234,4,0.85
16,804,5,0.98
16,486,3,0.53
16,544,4,0.64
16,811,5,0.9
16,487,4,0.69
16,124,5,0.9
16,488,3,0.68
16,819,4,0.79
16,375,4,0.85
16,1235,4,0.7
16,821,4,0.74
16,826,5,0.97
16,135,5,0.84
16,1236,3,0.53
16,136,5,0.98
16,831,3,0.67
16,138,4,0.66
16,1237,4,0.67
16,139,3,0.6
16,839,5,0.86
16,493,4,0.72
16,841,4,0.9
16,842,4,0.73
16,403,5,0.84
16,846,4,0.77
16,847,5,0.89
16,1238,3,0.69
16,850,4,0.62
16,1239,4,0.64
16,378,5,1
16,150,4,0.6
16,404,4,0.71
16,496,4,0.76
16,379,5,0.83
16,1240,5,1
16,406,4,0.68
16,861,4,0.85
16,863,5,0.84
16,154,4,0.85
16,11,5,0.85
16,497,5,0.83
16,408,5,0.81
16,380,4,0.79
16,1241,5,0.82
16,159,5,0.95
16,410,3,0.51
16,866,4,0.81
16,161,5,0.91
16,163,5,0.96
16,500,4,0.81
16,164,5,1
16,1243,4,0.62
16,1244,4,0.71
16,889,4,0.61
16,168,3,0.59
16,413,4,0.64
16,1245,4,0.61
16,176,4,0.8
16,182,4,0.76
16,415,4,0.88
16,504,4,0.84
16,505,4,0.66
16,915,4,0.72
16,358,5,0.98
16,506,4,0.76
16,918,4,0.8
16,190,5,0.88
16,925,5,0.92
16,202,5,0.98
16,204,5,0.95
16,933,5,0.92
16,205,4,0.77
16,566,4,0.87
16,423,4,0.61
16,1247,3,0.56
16,1248,4,0.81
16,947,4,0.71
16,216,4,0.81
16,529,4,0.7
16,219,4,0.69
16,220,4,0.65
16,427,5,0.93
16,951,5,0.99
16,953,4,0.72
16,223,5,0.92
16,1249,4,0.67
16,1250,4,0.89
16,1251,4,0.71
16,434,4,0.61
16,246,4,0.74
16,438,3,0.5
16,253,4,0.85
16,254,4,0.65
16,255,5,0.98
16,257,4,0.7
16,1252,4,0.63
16,1253,4,0.74
16,977,4,0.68
16,261,4,0.69
16,1254,4,0.75
16,1255,5,0.82
16,1256,5,0.94
16,1257,3,0.64
16,1258,4,0.77
16,1259,4,0.66
16,284,5,0.97
30,1263,4,0.75
30,1187,4,0.79
30,1543,4,0.68
30,1625,3,0.48
30,1626,4,0.81
30,2,5,1
30,1267,5,1
30,386,4,0.79
30,3,4,0.85
30,1021,5,0.98
30,1271,4,0.63
30,1628,4,0.67
30,390,5,0.8
30,347,4,0.88
30,535,5,0.81
30,42,5,0.96
30,43,4,0.68
30,46,4,0.66
30,1053,5,0.92
30,6,5,1
30,53,5,1
30,537,5,0.85
30,1630,4,0.73
30,1215,4,0.77
30,560,5,0.97
30,1512,5,0.81
30,1632,4,0.84
30,1068,4,0.79
30,539,4,0.68
30,725,3,0.53
30,733,4,0.77
30,1078,4,0.89
30,737,4,0.72
30,1633,4,0.73
30,369,4,0.73
30,472,4,0.8
30,1634,5,0.84
30,756,4,0.79
30,93,3,0.57
30,759,4,0.79
30,98,4,0.81
30,1636,3,0.54
30,1231,4,0.78
30,1637,3,0.67
30,106,5,0.8
30,1638,4,0.74
30,1639,4,0.84
30,782,4,0.74
30,113,4,0.79
30,482,4,0.74
30,795,4,0.79
30,120,5,1
30,374,4,0.71
30,1099,2,0.41
30,563,5,0.83
30,1641,4,0.76
30,517,5,0.97
30,442,4,0.79
30,127,5,0.92
30,375,5,0.8
30,1235,4,0.88
30,1520,4,0.71
30,492,3,0.47
30,135,4,0.71
30,841,5,0.99
30,141,4,0.76
30,519,4,0.68
30,1644,4,0.73
30,1369,4,0.86
30,545,4,0.64
30,546,3,0.65
30,1238,3,0.55
30,523,5,0.87
30,1239,4,0.81
30,378,5,1
30,1645,4,0.78
30,150,5,0.93
30,496,4,0.72
30,1117,5,0.87
30,406,5,0.99
30,11,4,0.77
30,157,5,0.83
30,1121,5,1
30,408,4,0.75
30,380,4,0.84
30,159,5,0.9
30,410,5,0.89
30,866,5,0.99
30,869,5,0.99
30,1243,5,0.93
30,1244,4,0.88
30,1646,4,0.65
30,1595,4,0.73
30,382,4,0.76
30,1522,4,0.8
30,887,4,0.86
30,501,4,0.8
30,1648,5,0.95
30,173,5,0.88
30,502,4,0.84
30,1523,4,0.8
30,443,5,1
30,1649,4,0.67
30,181,4,0.85
30,908,4,0.82
30,415,4,0.74
30,504,4,0.73
30,1129,4,0.74
30,505,5,0.99
30,1650,4,0.61
30,506,5,0.93
30,1651,4,0.77
30,918,4,0.85
30,190,4,0.76
30,418,4,0.71
30,1653,3,0.51
30,1654,4,0.85
30,1525,3,0.58
30,202,5,0.98
30,204,5,1
30,932,4,0.86
30,205,4,0.84
30,566,5,0.8
30,1419,3,0.42
30,1655,4,0.73
30,1656,5,0.9
30,423,4,0.71
30,1657,4,0.77
30,1658,4,0.85
30,1247,4,0.72
30,549,4,0.82
30,424,5,0.96
30,947,5,0.9
30,1659,4,0.81
30,1660,4,0.71
30,216,4,0.73
30,219,4,0.82
30,1298,4,0.8
30,426,4,0.64
30,1662,4,0.83
30,427,4,0.87
30,551,4,0.73
30,1250,4,0.76
30,552,4,0.85
30,1184,3,0.54
30,1663,4,0.63
30,553,4,0.75
30,1185,4,0.71
30,1301,5,0.92
30,224,4,0.8
30,225,4,0.71
30,1383,4,0.8
30,1664,4,0.72
30,228,3,0.54
30,1665,4,0.81
